,instance,candName,targName,conf,realConf,pair
1817,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7
1818,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,,0.0,0.0,
1819,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,per_name,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->per_name
1820,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,url,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->url
1821,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:url,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:url
1822,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1823,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1824,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:premVal,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:premVal
1825,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Name:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Name:
1826,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Name.name,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Name.name
1827,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Address:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Address:
1828,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.address1,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.address1
1829,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,City:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->City:
1830,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.city,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.city
1831,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.state,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.state
1832,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Zip Postal:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Zip Postal:
1833,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.zipCode,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.zipCode
1834,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,E-mail:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->E-mail:
1835,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Email.email,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Email.email
1836,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.
1837,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccType,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccType
1838,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Card Number:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Card Number:
1839,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccNumber,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccNumber
1840,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccExpirMonth,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccExpirMonth
1841,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccExpirYear,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccExpirYear
1842,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Submit,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Submit
1843,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing
1844,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Sports Illustrated: Order Form,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Sports Illustrated: Order Form
1845,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,State Province:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->State Province:
1846,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Card Type:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Card Type:
1847,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Expires (mm yy):,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Expires (mm yy):
1848,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Expires (mm yy):,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Expires (mm yy):
1849,"2, Match",/net/timeinc/subs/util/PageAttributeMap.mp_desc,Expires (mm yy):,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Expires (mm yy):
1850,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7
1851,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,,0.0,0.0,
1852,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,per_name,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->per_name
1853,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,url,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->url
1854,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:url,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:url
1855,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1856,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1857,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:premVal,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:premVal
1858,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Name:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Name:
1859,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Name.name,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Name.name
1860,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Address:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Address:
1861,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.address1,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.address1
1862,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,City:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->City:
1863,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.city,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.city
1864,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.state,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.state
1865,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Zip Postal:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Zip Postal:
1866,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Address.zipCode,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Address.zipCode
1867,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,E-mail:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->E-mail:
1868,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/model/Email.email,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/model/Email.email
1869,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.
1870,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccType,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccType
1871,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Card Number:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Card Number:
1872,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccNumber,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccNumber
1873,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccExpirMonth,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccExpirMonth
1874,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:ccExpirYear,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:ccExpirYear
1875,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Submit,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Submit
1876,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing
1877,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Sports Illustrated: Order Form,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Sports Illustrated: Order Form
1878,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,State Province:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->State Province:
1879,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Card Type:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Card Type:
1880,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Expires (mm yy):,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Expires (mm yy):
1881,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Expires (mm yy):,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Expires (mm yy):
1882,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc,Expires (mm yy):,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.mp_desc<->Expires (mm yy):
1883,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7
1884,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,,0.0,0.0,
1885,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,per_name,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->per_name
1886,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,url,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->url
1887,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:url,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:url
1888,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1889,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1890,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:premVal,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:premVal
1891,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Name:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Name:
1892,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Name.name,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Name.name
1893,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Address:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Address:
1894,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.address1,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.address1
1895,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,City:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->City:
1896,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.city,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.city
1897,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.state,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.state
1898,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Zip Postal:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Zip Postal:
1899,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.zipCode,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.zipCode
1900,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,E-mail:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->E-mail:
1901,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Email.email,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Email.email
1902,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.
1903,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccType,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccType
1904,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Card Number:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Card Number:
1905,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccNumber,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccNumber
1906,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccExpirMonth,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccExpirMonth
1907,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccExpirYear,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccExpirYear
1908,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Submit,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Submit
1909,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing
1910,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Sports Illustrated: Order Form,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Sports Illustrated: Order Form
1911,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,State Province:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->State Province:
1912,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Card Type:,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Card Type:
1913,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Expires (mm yy):,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Expires (mm yy):
1914,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Expires (mm yy):,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Expires (mm yy):
1915,"2, Match",/net/timeinc/subs/util/PageAttributeMap.currency_code,Expires (mm yy):,0.0,0.0,/net/timeinc/subs/util/PageAttributeMap.currency_code<->Expires (mm yy):
1916,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->https://subs.timeinc.net/SI/si_tswtho0206.jhtml?experience_id=127419&source_id=7
1917,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,,0.0,0.0,
1918,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,per_name,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->per_name
1919,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,url,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->url
1920,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:url,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:url
1921,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1922,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/valetquerystring/MSCSIGTP.variableValue
1923,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:premVal,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:premVal
1924,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Name:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Name:
1925,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Name.name,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Name.name
1926,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Address:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Address:
1927,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.address1,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.address1
1928,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,City:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->City:
1929,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.city,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.city
1930,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.state,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.state
1931,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Zip Postal:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Zip Postal:
1932,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Address.zipCode,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Address.zipCode
1933,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,E-mail:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->E-mail:
1934,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/model/Email.email,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/model/Email.email
1935,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->You'll save 78% off the cover price! Plus get all the features of the Subscriber's Automatic Renewal Program as described below.
1936,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccType,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccType
1937,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Card Number:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Card Number:
1938,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccNumber,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccNumber
1939,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccExpirMonth,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccExpirMonth
1940,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:ccExpirYear,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:ccExpirYear
1941,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Submit,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Submit
1942,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->_D:/net/timeinc/subs/user/controller/handler/curtain/BasicValetCurtainHandler.processing
1943,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Sports Illustrated: Order Form,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Sports Illustrated: Order Form
1944,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,State Province:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->State Province:
1945,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Card Type:,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Card Type:
1946,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Expires (mm yy):,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Expires (mm yy):
1947,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Expires (mm yy):,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Expires (mm yy):
1948,"2, Match",_D:/net/timeinc/subs/util/PageAttributeMap.currency_code,Expires (mm yy):,0.0,0.0,_D:/net/timeinc/subs/util/PageAttributeMap.currency_code<->Expires (mm yy):
