File;Matcher;Precision;Recall;F1;NUI;PME;HSR;;;;;;;
miller2_horizontal_50_ac4_av_.csv;JaccardLevenMatcherResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_av_.csv;SimilarityFloodingResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_av_.csv;SmatResult;0,960784314;0,907407407;0,93333333;50;0,019223376;0,980776624;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;ComaInstResult;0,647058824;1;0,78571429;186;0,071510957;0,928489043;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;ComaInstAdjusted;0,019607843;1;0,03846154;1226;0,47135717;0,52864283;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;ComaOptResult;0,37254902;0,863636364;0,52054795;515;0,198000769;0,801999231;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;ComaOptAdjusted;0,019607843;1;0,03846154;1226;0,47135717;0,52864283;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;CupidResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;CupidAdjusted;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;DistributionBasedResult;0,862745098;0,091858038;0,16603774;65;0,024990388;0,975009612;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;DistributionBasedAdjusted;0,745098039;0,122580645;0,21052632;116;0,044598231;0,955401769;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;JaccardLevenMatcherResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;1275;0,490196078;0,509803922;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;SimilarityFloodingResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac4_ev_.csv;SmatResult;0,960784314;0,924528302;0,94230769;50;0,019223376;0,980776624;;;;;;;
miller2_horizontal_50_ac5_av_.csv;ComaInstResult;0,529411765;0,964285714;0,68354430;303;0,116493656;0,883506344;;;;;;;
miller2_horizontal_50_ac5_av_.csv;ComaInstAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;ComaOptResult;0,352941176;0,857142857;0,50000000;546;0,209919262;0,790080738;;;;;;;
miller2_horizontal_50_ac5_av_.csv;ComaOptAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;CupidResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;CupidAdjusted;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;DistributionBasedResult;0,882352941;0,070643642;0,13081395;60;0,023068051;0,976931949;;;;;;;
miller2_horizontal_50_ac5_av_.csv;DistributionBasedAdjusted;0,745098039;0,074656189;0,13571429;116;0,044598231;0,955401769;;;;;;;
miller2_horizontal_50_ac5_av_.csv;JaccardLevenMatcherResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;SimilarityFloodingResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_av_.csv;SmatResult;0,960784314;0,960784314;0,96078431;50;0,019223376;0,980776624;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;ComaInstResult;0,529411765;0,964285714;0,68354430;303;0,116493656;0,883506344;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;ComaInstAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;ComaOptResult;0,352941176;0,857142857;0,50000000;546;0,209919262;0,790080738;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;ComaOptAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;CupidResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;CupidAdjusted;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;DistributionBasedResult;0,862745098;0,092243187;0,16666667;65;0,024990388;0,975009612;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;DistributionBasedAdjusted;0,745098039;0,119496855;0,20596206;116;0,044598231;0,955401769;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;JaccardLevenMatcherResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;1275;0,490196078;0,509803922;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;SimilarityFloodingResult;1;0,019607843;0,03846154;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;2601;1;0;;;;;;;
miller2_horizontal_50_ac5_ev_.csv;SmatResult;0,960784314;0,960784314;0,96078431;50;0,019223376;0,980776624;;;;;;;
musicians_unionable_.csv;ComaInstResult;0,894736842;1;0,94444444;22;0,055;0,945;;;;;;;
musicians_unionable_.csv;ComaInstAdjusted;0,578947368;1;0,73333333;52;0,13;0,87;;;;;;;
musicians_unionable_.csv;ComaOptResult;0,631578947;1;0,77419355;44,5;0,11125;0,88875;;;;;;;
musicians_unionable_.csv;ComaOptAdjusted;0,473684211;1;0,64285714;70;0,175;0,825;;;;;;;
musicians_unionable_.csv;CupidResult;1;0,0475;0,09069212;19;0,0475;0,9525;;;;;;;
musicians_unionable_.csv;CupidAdjusted;1;0,0475;0,09069212;19;0,0475;0,9525;;;;;;;
musicians_unionable_.csv;DistributionBasedResult;0,947368421;0,117647059;0,20930233;20,5;0,05125;0,94875;;;;;;;
musicians_unionable_.csv;DistributionBasedAdjusted;0,578947368;0,161764706;0,25287356;52;0,13;0,87;;;;;;;
musicians_unionable_.csv;JaccardLevenMatcherResult;1;0,0475;0,09069212;19;0,0475;0,9525;;;;;;;
musicians_unionable_.csv;JaccardLevenMatcherAdjusted;0,052631579;0,333333333;0,09090909;182;0,455;0,545;;;;;;;
musicians_unionable_.csv;SimilarityFloodingResult;1;0,0475;0,09069212;19;0,0475;0,9525;;;;;;;
musicians_unionable_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;400;1;0;;;;;;;
musicians_unionable_.csv;SmatResult;0,526315789;0,256410256;0,34482759;60,5;0,15125;0,84875;;;;;;;
prospect_both_0_1_ac1_av_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_av_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac1_av_.csv;ComaOptResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_av_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac1_av_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_av_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_av_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac1_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac1_av_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac1_av_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac1_av_.csv;SmatResult;1;0,047619048;0,09090909;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac1_ev_.csv;ComaOptResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac1_ev_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac1_ev_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac1_ev_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac1_ev_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac1_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac1_ev_.csv;SmatResult;1;0,047619048;0,09090909;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;ComaInstResult;1;0,2;0,33333333;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac2_av_.csv;ComaOptResult;1;0,2;0,33333333;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac2_av_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac2_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac2_av_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac2_av_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac2_av_.csv;SmatResult;1;0,045454545;0,08695652;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac2_ev_.csv;ComaOptResult;1;0,2;0,33333333;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac2_ev_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac2_ev_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac2_ev_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac2_ev_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac2_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac2_ev_.csv;SmatResult;1;0,047619048;0,09090909;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac3_av_.csv;ComaOptResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac3_av_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac3_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac3_av_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac3_av_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac3_av_.csv;SmatResult;1;0,05;0,09523810;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac3_ev_.csv;ComaOptResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac3_ev_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac3_ev_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac3_ev_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac3_ev_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac3_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac3_ev_.csv;SmatResult;1;0,05;0,09523810;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;ComaInstResult;1;0,2;0,33333333;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac4_av_.csv;ComaOptResult;1;0,25;0,40000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac4_av_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac4_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac4_av_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac4_av_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac4_av_.csv;SmatResult;1;0,066666667;0,12500000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;ComaInstResult;1;0,25;0,40000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac4_ev_.csv;ComaOptResult;1;0,2;0,33333333;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac4_ev_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac4_ev_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac4_ev_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac4_ev_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac4_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac4_ev_.csv;SmatResult;1;0,090909091;0,16666667;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;ComaInstResult;1;0,25;0,40000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac5_av_.csv;ComaOptResult;1;0,25;0,40000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac5_av_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac5_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac5_av_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac5_av_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac5_av_.csv;SmatResult;1;0,055555556;0,10526316;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;ComaInstResult;1;0,25;0,40000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;ComaInstAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac5_ev_.csv;ComaOptResult;1;0,25;0,40000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;ComaOptAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac5_ev_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac5_ev_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac5_ev_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ac5_ev_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ac5_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ac5_ev_.csv;SmatResult;1;0,055555556;0,10526316;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;ComaInstAdjusted;1;1;1,00000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;ComaOptResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;ComaOptAdjusted;1;1;1,00000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ec_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ec_av_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ec_av_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_av_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ec_av_.csv;SmatResult;1;0,05;0,09523810;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;ComaInstResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;ComaInstAdjusted;1;1;1,00000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;ComaOptResult;1;0,166666667;0,28571429;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;ComaOptAdjusted;1;1;1,00000000;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;CupidResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;CupidAdjusted;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;DistributionBasedResult;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ec_ev_.csv;DistributionBasedAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ec_ev_.csv;JaccardLevenMatcherResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;126;0,954545455;0,045454545;;;;;;;
prospect_both_0_1_ec_ev_.csv;SimilarityFloodingResult;1;0,007575758;0,01503759;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_1_ec_ev_.csv;SimilarityFloodingAdjusted;0;0;0,00000000;132;1;0;;;;;;;
prospect_both_0_1_ec_ev_.csv;SmatResult;1;0,05;0,09523810;56;0,424242424;0,575757576;;;;;;;
prospect_both_0_30_ac1_av_.csv;ComaInstResult;1;0,666666667;0,80000000;34;0,173469388;0,826530612;;;;;;;
prospect_both_0_30_ac1_av_.csv;ComaInstAdjusted;0;0;0,00000000;196;1;0;;;;;;;
prospect_both_0_30_ac1_av_.csv;ComaOptResult;1;0,666666667;0,80000000;34;0,173469388;0,826530612;;;;;;;
prospect_both_0_30_ac1_av_.csv;ComaOptAdjusted;0;0;0,00000000;196;1;0;;;;;;;
prospect_both_0_30_ac1_av_.csv;CupidResult;1;0,030612245;0,05940594;34;0,173469388;0,826530612;;;;;;;
prospect_both_0_30_ac1_av_.csv;CupidAdjusted;1;0,030612245;0,05940594;34;0,173469388;0,826530612;;;;;;;
prospect_both_0_30_ac1_av_.csv;DistributionBasedResult;0;0;0,00000000;151;0,770408163;0,229591837;;;;;;;
prospect_both_0_30_ac1_av_.csv;DistributionBasedAdjusted;0;0;0,00000000;151;0,770408163;0,229591837;;;;;;;
prospect_both_0_30_ac1_av_.csv;JaccardLevenMatcherResult;1;0,030612245;0,05940594;34;0,173469388;0,826530612;;;;;;;
prospect_both_0_30_ac1_av_.csv;JaccardLevenMatcherAdjusted;0;0;0,00000000;151;0,770408163;0,229591837;;;;;;;
